IDPIF,SUPQUEMADA,MUERTOS,HERIDOS,COMUNIDAD,PROVINCIA,COMARCA,MUNICIPIO,LATITUD,LONGITUD,FECHA,TIME_CTRL,TIME_EXT,IDGRUPOCAUSA,CAUSA,PERSONAL,PESADOS,AEREOS,GASTOS_EXT,PERDIDAS
2001240231,215.0,0,0,CASTILLA Y LEON,LEON,ASTORGA,VILLAGATON,42.637016,-6.176484,2001-08-04,465,4305,4,Provocados por pastores y ganaderos para regenerar el pasto,54,6,2,6455,0
2005490427,215.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,S JUSTO,42.182344,-6.683289,2005-03-19,1320,1335,4,Sin datos,28,0,3,1996,0
2005420035,214.88,0,0,CASTILLA Y LEON,SORIA,AGREDA,MAGAÃ‘A,41.881234,-2.148928,2005-05-02,589,1810,2,QUEMA AGRÃ�COLA (OTRAS QUEMAS AGRÃ�COLAS),132,13,3,43412,0
2005240803,213.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,CASTRILLO DE CABRERA,42.350315,-6.5445,2005-09-15,0,365,4,Sin datos,105,5,8,0,0
2005490702,212.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PORTO,42.18248,-6.763611,2005-08-20,3600,5040,4,Sin datos,26,0,4,5668,0
2007490214,211.0,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,PEDRALBA DE LA PRADERIA,41.977936,-6.735892,2007-11-02,1520,1820,4,Sin datos,39,2,6,0,0
2007240288,210.53,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,BALBOA,42.717219,-6.917798,2007-11-10,0,0,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),19,2,4,0,0
2008240319,210.0,0,0,CASTILLA Y LEON,LEON,LA VECILLA-LA ROBLA,ROBLA LA,42.804061,-5.617664,2008-04-05,1141,1166,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),25,1,7,0,0
2009240278,207.3,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,BARJAS,42.613307,-6.940037,2009-03-23,870,1520,4,Sin datos,22,0,1,0,0
2010370102,203.0,0,0,CASTILLA Y LEON,SALAMANCA,CIUDAD RODRIGO,CASTILLEJO DE MARTIN VIEJO,40.75228,-6.658158,2010-07-26,481,1740,4,Represalia al reducirse las inversiones pÃºblicas en los montes,113,11,11,0,0
2005470035,202.0,0,0,CASTILLA Y LEON,VALLADOLID,OLMEDO,OLMEDO,41.203997,-4.743261,2005-06-11,380,410,1,RAYO,38,13,3,6688,66176
2006490286,202.0,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,HERMISENDE,41.972805,-6.872993,2006-09-20,2055,2085,4,Sin datos,49,1,6,16023,0
2011490458,201.7,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,LUBIAN,42.058344,-6.87804,2011-12-28,693,993,4,Sin datos,17,1,1,0,0
2001490405,200.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PORTO,42.159817,-6.844835,2001-12-16,3960,4110,4,Provocados por cazadores para facilitar la caza,14,0,0,0,0
2001490409,200.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PORTO,42.159817,-6.844835,2001-12-16,3960,4110,4,Provocados por cazadores para facilitar la caza,29,0,1,0,0
2004490407,200.0,0,0,CASTILLA Y LEON,ZAMORA,BERMILLO DE SAYAGO,MUGA DE SAYAGO,41.36641,-6.248733,2004-07-28,285,300,4,Sin datos,123,3,4,0,273751
2006240076,200.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,ENCINEDO,42.265003,-6.640489,2006-02-12,2590,2650,4,Provocados por cazadores para facilitar la caza,10,0,0,0,0
2006240078,200.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,ENCINEDO,42.265003,-6.640489,2006-02-12,0,0,4,Provocados por cazadores para facilitar la caza,5,0,0,0,0
2008240021,200.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,TRUCHAS,42.268979,-6.414877,2008-01-24,1440,1799,4,Provocados por cazadores para facilitar la caza,17,0,1,0,0
2005490165,197.0,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,LUBIAN,42.052388,-6.954046,2005-02-12,1260,1560,4,Provocados por pastores y ganaderos para regenerar el pasto,38,2,2,1913,0
2011240584,191.4,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,VILLAFRANCA DEL BIERZO,42.738739,-6.807401,2011-10-17,4103,5982,4,Sin datos,35,3,1,0,0
2008050013,190.75,0,0,CASTILLA Y LEON,AVILA,EL BARCO DE AVILA,NAVALPERAL DE TORMES,40.326472,-5.276251,2008-02-08,470,1050,4,Sin datos,89,2,3,0,0
2001370109,190.0,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,VILLAR DE PERALONSO,41.036998,-6.210112,2001-08-14,450,790,3,MOTORES Y MÃ�QUINAS (SIN ESPECIFICAR),192,14,4,0,84006
2005240626,190.0,0,0,CASTILLA Y LEON,LEON,CANALES-LA MAGDALENA,RIELLO,42.80839,-6.019478,2005-07-21,675,1275,4,Provocados por pastores y ganaderos para regenerar el pasto,32,6,6,0,0
2005240671,190.0,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,TRABADELO,42.649719,-6.871984,2005-08-06,1893,3408,4,Sin datos,123,6,10,0,0
2006490263,190.0,0,0,CASTILLA Y LEON,ZAMORA,ALCAÃ‘ICES,FONFRIA,41.648461,-6.211242,2006-09-09,1323,2883,1,RAYO,214,6,7,27363,0
2005240330,188.0,0,0,CASTILLA Y LEON,LEON,BENAVIDES DE ORBIGO,VALDESAMARIO,42.708244,-5.903507,2005-02-18,714,790,4,Sin datos,17,3,1,0,0
2006240463,186.0,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,OENCIA,42.546098,-6.992083,2006-09-08,3824,4252,4,Sin datos,28,1,6,0,0
2001240437,184.5,0,0,CASTILLA Y LEON,LEON,TRUCHAS,TRUCHAS,42.268979,-6.414877,2001-09-07,4610,8900,4,Provocados por pastores y ganaderos para regenerar el pasto,92,2,7,5079,0
2011240529,181.7,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,VILLAFRANCA DEL BIERZO,42.764484,-6.876631,2011-10-06,2864,8697,4,Sin datos,113,4,4,0,0
2009240695,181.0,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,VILLAFRANCA DEL BIERZO,42.635844,-6.797589,2009-09-10,2311,2798,4,Sin datos,202,9,11,0,0
2001240291,180.0,0,0,CASTILLA Y LEON,LEON,ASTORGA,VILLAGATON,42.637016,-6.176484,2001-08-12,452,493,4,Provocados por pastores y ganaderos para regenerar el pasto,77,6,2,10326,14322
2003240249,180.0,0,0,CASTILLA Y LEON,LEON,LA VECILLA-LA ROBLA,POLA DE GORDON LA,42.876039,-5.690063,2003-08-06,0,0,4,Sin datos,27,1,1,0,8961
2004490439,180.0,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,PUEBLA DE SANABRIA,42.041959,-6.634803,2004-08-15,440,500,4,Sin datos,18,7,5,0,0
2005490022,180.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PORTO,42.083742,-6.954545,2005-01-22,4320,4560,4,Provocados por pastores y ganaderos para regenerar el pasto,9,0,0,0,0
2011240535,178.92,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,VEGA DE VALCARCE,42.683312,-6.96321,2011-10-08,1070,1345,4,Sin datos,28,2,1,0,0
2008050066,178.4,0,0,CASTILLA Y LEON,AVILA,EL BARCO DE AVILA,NAVALPERAL DE TORMES,40.390014,-5.29678,2008-03-21,780,990,4,Provocados por pastores y ganaderos para regenerar el pasto,41,1,2,0,0
2001490139,177.3,0,0,CASTILLA Y LEON,ZAMORA,ALCAÃ‘ICES,MUELAS DEL PAN,41.549507,-5.994012,2001-08-07,0,0,4,Sin datos,65,4,7,0,0
2008240447,177.25,0,0,CASTILLA Y LEON,LEON,BEMBIBRE,CASTROPODAME,42.585385,-6.465063,2008-08-13,411,1714,2,QUEMA PARA REG. PASTOS (OTRAS QUEMAS PARA PASTOS),103,6,8,0,0
2004370047,177.0,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,VILLARINO DE LOS AIRES,41.225947,-6.437589,2004-06-15,690,1470,4,Sin datos,36,3,1,0,0
2002240085,176.0,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,CORULLON,42.576302,-6.854348,2002-03-23,1350,1350,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),2,0,0,0,0
2002490214,175.0,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,PEDRALBA DE LA PRADERIA,41.983484,-6.68665,2002-05-20,540,570,4,Sin datos,8,0,1,1118,0
2007240332,174.4,0,0,CASTILLA Y LEON,LEON,CANALES-LA MAGDALENA,MURIAS DE PAREDES,42.807904,-6.206098,2007-11-17,0,0,4,Provocados por cazadores para facilitar la caza,20,1,1,0,0
2010240021,174.37,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,BALBOA,42.733468,-6.896544,2010-03-17,0,0,2,QUEMA PARA REG. PASTOS (QUEMAS DE MATORRAL),0,0,0,0,0
2003370124,174.17,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,VILLARINO DE LOS AIRES,41.225947,-6.437589,2003-08-10,242,1177,1,RAYO,91,7,3,0,59912
2006240502,171.2,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,OENCIA,42.546098,-6.992083,2006-09-08,3824,4252,1,RAYO,78,1,7,0,0
2001370072,170.0,0,0,CASTILLA Y LEON,SALAMANCA,SALAMANCA,LEDESMA,41.13613,-6.018007,2001-07-31,300,420,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),51,6,0,0,101713
2007490211,170.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PORTO,42.140216,-6.889577,2007-11-02,1458,1708,4,Provocados por campesinos para eliminar matorral y residuos agrÃ­colas,58,0,8,0,0
2009240370,170.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,BENUZA,42.362076,-6.674142,2009-04-05,213,438,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),2,0,0,0,0
2009490239,170.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PÃ�AS,42.059931,-6.993066,2009-03-23,480,570,4,Sin datos,28,0,3,0,0
2011490462,170.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PORTO,42.177579,-6.896326,2011-12-26,1500,2220,4,Sin datos,0,0,0,0,0
2005490629,169.0,0,0,CASTILLA Y LEON,ZAMORA,BENAVENTE,BRETO,41.865905,-5.771364,2005-07-16,690,1320,2,QUEMA DE MATORRAL (SIN ESPECIFICAR),26,10,3,2961,0
2004241103,168.0,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,BALBOA,42.717219,-6.917798,2004-02-10,1221,1380,2,QUEMA AGRÃ�COLA (SIN ESPECIFICAR),22,3,0,0,1920
2005490726,166.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PORTO,42.197371,-6.77728,2005-08-30,14150,14690,6,INCENDIO REPRODUCIDO,78,2,2,7197,0
2011490314,165.2,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,S JUSTO,42.180941,-6.640974,2011-09-18,1215,2535,4,Provocados contra el acotamiento de la caza,45,3,4,0,0
2011490340,164.85,0,0,CASTILLA Y LEON,ZAMORA,TABARA,VEGALATRAVE,41.700339,-6.108456,2011-09-24,80,195,4,Provocados contra el acotamiento de la caza,11,1,1,0,0
2001420032,163.98,0,0,CASTILLA Y LEON,SORIA,BAYUBAS DE ABAJO,BERLANGA DE DUERO,41.437469,-2.872245,2001-08-15,285,3255,1,RAYO,141,21,7,20470,60083
2004400060,161.5,0,0,CASTILLA Y LEON,SEGOVIA,EL ESPINAR,VILLACASTIN,40.759352,-4.417603,2004-09-28,286,2525,6,INCENDIO REPRODUCIDO,105,0,6,0,0
2003370193,161.0,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,ZARZA DE PUMAREDA LA,41.154414,-6.617649,2003-09-20,206,1565,4,Sin datos,80,5,4,0,8948
2005490187,161.0,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,LUBIAN,42.058517,-6.919278,2005-02-13,420,600,4,Provocados por pastores y ganaderos para regenerar el pasto,14,2,0,319,0
2001490464,160.0,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,HERMISENDE,41.984697,-6.889709,2001-12-24,330,1380,4,Sin datos,9,0,1,0,79763
2005370351,160.0,0,0,CASTILLA Y LEON,SALAMANCA,BEJAR,VALDEFUENTES DE SANGUSIN,40.448974,-5.850232,2005-07-21,168,2868,4,Sin datos,113,8,6,0,25951
2009240265,160.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,BENUZA,42.39109,-6.68808,2009-03-21,1318,1370,4,Provocados por cazadores para facilitar la caza,12,0,3,0,0
2009370300,160.0,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,VIDOLA LA,41.165715,-6.446365,2009-08-14,1624,5714,1,RAYO,127,11,3,0,0
2005240323,159.16,0,0,CASTILLA Y LEON,LEON,BENAVIDES DE ORBIGO,OMAÃ‘AS LAS,42.708244,-5.903507,2005-02-18,732,808,4,Sin datos,17,3,1,0,0
2003240053,159.0,0,0,CASTILLA Y LEON,LEON,LA BAÃ‘EZA,LUYEGO,42.336686,-6.235262,2003-03-20,0,0,3,MANIOBRAS MILITARES,0,0,0,0,0
2002490321,158.83,0,0,CASTILLA Y LEON,ZAMORA,ALCAÃ‘ICES,MAHIDE,41.878688,-6.342134,2002-08-18,390,1680,4,Sin datos,103,8,7,0,58888
2001240564,158.0,0,0,CASTILLA Y LEON,LEON,PONFERRADA,PONFERRADA,42.499036,-6.562925,2001-09-20,255,297,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),50,1,5,1701,0
2001490421,158.0,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,ROSINOS DE LA REQUEJADA,42.139718,-6.517508,2001-12-17,1050,1680,4,Provocados por pastores y ganaderos para regenerar el pasto,13,3,1,0,50366
2006240065,158.0,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,VILLAFRANCA DEL BIERZO,38.252228,-6.610001,2006-02-11,2564,2864,4,Sin datos,28,0,1,0,0
2006240419,158.0,0,0,CASTILLA Y LEON,LEON,LA VECILLA-LA ROBLA,POLA DE GORDON LA,42.822962,-5.634095,2006-09-01,1451,1597,2,QUEMA DE BASURA,73,6,3,0,0
2001490146,153.7,0,0,CASTILLA Y LEON,ZAMORA,TABARA,TABARA,41.847454,-5.992568,2001-08-10,685,3100,4,Sin datos,94,10,5,0,86480
2011490379,152.3,0,0,CASTILLA Y LEON,ZAMORA,ALCAÃ‘ICES,FIGUERUELA DE ARRIBA,41.867782,-6.461992,2011-10-07,500,1735,4,Provocados para ahuyentar animales (lobos - jabalÃ­es),46,6,10,0,0
2008240515,152.2,0,0,CASTILLA Y LEON,LEON,TRUCHAS,TRUCHAS,42.268979,-6.414877,2008-09-14,405,1845,4,Provocados por cazadores para facilitar la caza,53,3,8,0,0
2008490130,152.0,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,LUBIAN,42.041742,-6.836514,2008-03-07,930,1005,4,Provocados por pastores y ganaderos para regenerar el pasto,33,0,2,0,0
2001490403,150.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PÃ�AS,42.097883,-6.971082,2001-12-16,1140,1140,4,Provocados por pastores y ganaderos para regenerar el pasto,1,0,0,0,0
2001490474,150.0,0,0,CASTILLA Y LEON,ZAMORA,BERMILLO DE SAYAGO,MORAL DE SAYAGO,41.459965,-6.05311,2001-12-25,600,630,4,Sin datos,6,0,0,0,0
2005240778,150.0,0,0,CASTILLA Y LEON,LEON,VILLABLINO-HUERGAS DE BABIA,PALACIOS DEL SIL,42.877067,-6.405111,2005-09-03,1391,1905,4,Sin datos,85,4,9,0,0
2005490023,150.0,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,LUBIAN,42.064107,-6.964357,2005-01-22,4320,4560,4,Provocados por pastores y ganaderos para regenerar el pasto,9,0,0,0,0
2005490204,150.0,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,PEDRALBA DE LA PRADERIA,41.967405,-6.650212,2005-02-13,210,240,4,Provocados para ahuyentar animales (lobos - jabalÃ­es),0,0,0,0,0
2005490627,150.0,0,0,CASTILLA Y LEON,ZAMORA,ZAMORA,ZAMORA,41.466568,-5.797934,2005-07-16,1140,1200,2,ESCAPE DE VERTEDERO,51,7,0,4203,0
2008240618,150.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,TRUCHAS,42.288316,-6.324141,2008-12-24,2910,3210,4,Sin datos,12,0,2,0,0
2009240260,150.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,ENCINEDO,42.25907,-6.686888,2009-03-22,1410,1590,2,QUEMA PARA REG. PASTOS (QUEMAS DE MATORRAL),15,0,1,0,0
2009240277,150.0,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,VILLAFRANCA DEL BIERZO,42.683533,-6.827443,2009-03-22,2721,2953,4,Sin datos,20,0,3,0,0
2009240361,150.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,CASTRILLO DE CABRERA,42.325886,-6.536635,2009-04-03,1080,1350,4,Provocados por pastores y ganaderos para regenerar el pasto,19,0,1,0,0
2009240693,150.0,0,0,CASTILLA Y LEON,LEON,PONFERRADA,PONFERRADA,42.461801,-6.546193,2009-09-09,2803,3471,4,Provocados por cazadores para facilitar la caza,94,3,9,0,0
2009490228,150.0,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,PEDRALBA DE LA PRADERIA,42.014468,-6.715214,2009-03-22,525,1665,2,TRABAJOS FORESTALES,44,4,3,0,0
2011240154,150.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,ENCINEDO,42.249944,-6.627829,2011-04-09,723,723,4,Provocados por campesinos para eliminar matorral y residuos agrÃ­colas,1,0,0,0,0
2009240409,148.9,0,0,CASTILLA Y LEON,LEON,LA VECILLA-LA ROBLA,POLA DE GORDON LA,42.905732,-5.749317,2009-04-23,1382,1397,2,QUEMA PARA REG. PASTOS (QUEMAS DE MATORRAL),11,1,1,0,0
2005240727,148.38,0,0,CASTILLA Y LEON,LEON,BEMBIBRE,CASTROPODAME,42.580532,-6.442095,2005-08-18,345,467,4,Sin datos,27,0,5,0,0
2001490412,148.0,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,HERMISENDE,41.984697,-6.889709,2001-12-17,840,840,4,Provocados por cazadores para facilitar la caza,8,1,0,0,0
2009240605,145.3,0,0,CASTILLA Y LEON,LEON,CANALES-LA MAGDALENA,BARRIOS DE LUNA LOS,42.852314,-5.869352,2009-08-15,1005,5407,4,Provocados por cazadores para facilitar la caza,36,2,7,0,0
2003370166,145.0,0,0,CASTILLA Y LEON,SALAMANCA,SALAMANCA,TABERA DE ABAJO,40.928127,-6.019689,2003-08-23,150,1530,1,RAYO,63,6,2,0,56010
2009240697,144.03,0,0,CASTILLA Y LEON,LEON,BEMBIBRE,TORRE DEL BIERZO,42.587999,-6.380676,2009-09-11,588,909,4,Provocados por cazadores para facilitar la caza,76,5,2,0,0
2003240246,144.0,0,0,CASTILLA Y LEON,LEON,VILLABLINO-HUERGAS DE BABIA,SENA DE LUNA,42.919969,-5.921829,2003-08-02,0,0,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),37,1,1,0,0
2002240043,142.0,0,0,CASTILLA Y LEON,LEON,BENAVIDES DE ORBIGO,QUINTANA DEL CASTILLO,42.660432,-6.002896,2002-02-25,540,1080,4,Provocados por cazadores para facilitar la caza,38,4,0,0,22584
2007050122,142.0,0,0,CASTILLA Y LEON,AVILA,NAVARREDONDA DE GREDOS,NAVARREVISCA,40.357527,-4.898313,2007-11-18,560,1725,2,OTRAS NEGLIGENCIAS (OTRAS),88,7,3,0,0
2011490463,142.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PÃ�AS,42.131519,-6.95128,2011-12-27,535,1495,4,Sin datos,0,0,0,0,0
2009490467,141.8,0,0,CASTILLA Y LEON,ZAMORA,ALCAÃ‘ICES,GALLEGOS DEL RIO,41.742754,-6.16258,2009-07-13,355,1965,3,MOTORES Y MÃ�QUINAS (COSECHADORAS),108,11,10,0,0
2002490315,140.9,1,0,CASTILLA Y LEON,ZAMORA,ALCAÃ‘ICES,PORTUGAL,41.503901,-5.743232,2002-08-15,1985,4805,4,Sin datos,25,5,6,10057,133071
2001240732,140.0,0,0,CASTILLA Y LEON,LEON,ASTORGA,STA COLOMBA DE SOMOZA,42.471136,-6.28866,2001-12-25,540,630,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),3,0,0,0,0
2001490411,140.0,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,LUBIAN,42.051915,-6.891059,2001-12-17,660,660,4,Provocados por cazadores para facilitar la caza,2,0,0,0,0
2006490201,140.0,0,0,CASTILLA Y LEON,ZAMORA,BERMILLO DE SAYAGO,SALCE,41.25707,-6.221284,2006-08-08,734,6134,4,Provocados por campesinos para eliminar matorral y residuos agrÃ­colas,81,7,5,14580,0
2009240371,140.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,BENUZA,42.340497,-6.69416,2009-04-05,529,1352,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),27,0,3,0,0
2009240194,138.86,0,0,CASTILLA Y LEON,LEON,PONFERRADA,PONFERRADA,42.442418,-6.50425,2009-03-16,1139,2039,4,Sin datos,58,2,7,0,0
2002400035,138.8,0,0,CASTILLA Y LEON,SEGOVIA,EL ESPINAR,ESPINAR EL,40.687389,-4.291369,2002-08-13,181,2816,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),158,10,14,0,0
2004241132,138.0,0,0,CASTILLA Y LEON,LEON,CANALES-LA MAGDALENA,RIELLO,42.80839,-6.019478,2004-02-13,4030,4270,2,QUEMA PARA REG. PASTOS (SIN ESPECIFICAR),8,0,0,0,7680
2002490328,137.94,0,0,CASTILLA Y LEON,ZAMORA,TABARA,OLMILLOS DE CASTRO,41.738732,-5.969234,2002-08-20,315,435,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),35,4,7,0,216093
2002240317,137.0,0,0,CASTILLA Y LEON,LEON,VILLAFRANCA,BALBOA,42.717219,-6.917798,2002-08-03,2861,2936,4,Sin datos,100,8,6,0,6254
2009240307,137.0,0,0,CASTILLA Y LEON,LEON,ASTORGA,VILLAGATON,42.657064,-6.208297,2009-03-27,259,469,4,Sin datos,36,3,4,0,0
2008490356,135.49,0,0,CASTILLA Y LEON,ZAMORA,TABARA,OLMILLOS DE CASTRO,41.750537,-5.973435,2008-09-02,355,1885,2,QUEMA AGRÃ�COLA (SIN ESPECIFICAR),64,5,7,0,0
2004490222,135.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PÃ�AS,42.107452,-6.945089,2004-04-15,960,1140,4,Provocados por pastores y ganaderos para regenerar el pasto,2,0,0,0,0
2004490224,135.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PÃ�AS,42.107452,-6.945089,2004-04-15,960,1140,4,Provocados por pastores y ganaderos para regenerar el pasto,2,0,0,0,0
2003400030,134.48,0,0,CASTILLA Y LEON,SEGOVIA,CUELLAR,MATA DE CUELLAR,40.886554,-4.234449,2003-08-02,1155,7155,2,OTRAS NEGLIGENCIAS (SIN ESPECIFICAR),165,17,8,0,616500
2002240196,134.0,0,0,CASTILLA Y LEON,LEON,LEON,GARRAFE DE TORIO,42.740879,-5.532199,2002-04-21,421,561,5,CAUSA DESCONOCIDA,43,5,1,0,224331
2009490084,133.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,S JUSTO,42.160123,-6.637779,2009-02-27,375,395,4,Provocados por campesinos para eliminar matorral y residuos agrÃ­colas,35,1,1,0,0
2005490200,132.5,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,ROSINOS DE LA REQUEJADA,42.130566,-6.545441,2005-02-13,330,360,4,Provocados por pastores y ganaderos para regenerar el pasto,35,6,0,7096,0
2011240142,132.0,0,0,CASTILLA Y LEON,LEON,TRUCHAS,ENCINEDO,42.295978,-6.710899,2011-04-05,720,720,4,Provocados por campesinos para eliminar matorral y residuos agrÃ­colas,0,0,0,0,0
2001370110,130.0,0,0,CASTILLA Y LEON,SALAMANCA,VITIGUDINO,PEREÃ‘A DE LA RIBERA,41.232349,-6.523638,2001-08-15,230,860,4,Sin datos,50,4,2,0,0
2003490247,130.0,0,0,CASTILLA Y LEON,ZAMORA,BERMILLO DE SAYAGO,TORREGAMONES,41.49216,-6.213316,2003-09-10,1140,1215,4,Sin datos,45,1,2,8377,0
2006240022,130.0,0,0,CASTILLA Y LEON,LEON,ASTORGA,LUCILLO,42.39001,-6.372047,2006-02-04,1020,1110,3,MOTORES Y MÃ�QUINAS (SIN ESPECIFICAR),18,0,0,0,0
2006240411,130.0,0,0,CASTILLA Y LEON,LEON,LA VECILLA-LA ROBLA,VILLAMANÃ�N,42.973484,-5.704622,2006-08-29,0,0,4,Sin datos,54,0,7,0,0
2008240062,130.0,0,0,CASTILLA Y LEON,LEON,ASTORGA,LUCILLO,42.39001,-6.372047,2008-01-29,1064,1174,4,Sin datos,8,0,0,0,0
2008490089,130.0,0,0,CASTILLA Y LEON,ZAMORA,PUEBLA DE SANABRIA,LUBIAN,42.03407,-6.883556,2008-02-16,1320,1350,4,Sin datos,29,0,3,0,0
2010240248,130.0,0,0,CASTILLA Y LEON,LEON,LA VECILLA-LA ROBLA,VILLAMANÃ�N,43.036852,-5.709394,2010-09-15,693,1725,4,Provocados por campesinos para eliminar matorral y residuos agrÃ­colas,77,2,5,0,0
2003090109,129.26,0,0,CASTILLA Y LEON,BURGOS,SEDANO,VALLE DE SEDANO,42.73315,-3.743131,2003-08-05,5425,7299,1,RAYO,165,12,16,0,0
2002240113,127.0,0,0,CASTILLA Y LEON,LEON,PONFERRADA,PONFERRADA,42.499036,-6.562925,2002-03-26,1470,1500,4,Sin datos,17,0,1,0,4488
2003240295,126.9,0,0,CASTILLA Y LEON,LEON,ASTORGA,MAGAZ DE CEPEDA,42.57011,-6.107663,2003-08-12,519,610,1,RAYO,31,5,9,0,80010
2001490413,125.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PÃ�AS,42.097883,-6.971082,2001-12-17,2700,2700,4,Provocados por pastores y ganaderos para regenerar el pasto,1,0,0,0,0
2004490067,125.0,0,0,CASTILLA Y LEON,ZAMORA,EL PUENTE,PÃ�AS,42.122276,-6.930577,2004-02-14,0,0,4,Provocados por pastores y ganaderos para regenerar el pasto,0,0,0,0,0
